Step        Temp           TotEng       E_pair      PotEng      KinEng
  805000    2472.1019    -26.91652   -28.514241   -28.514241    1.5977212 
  806000    2424.3114   -26.303921   -27.870755   -27.870755    1.5668342 
  807000    2563.4329   -27.257846   -28.914595   -28.914595    1.6567485 
  808000     2476.688   -26.537981   -28.138666   -28.138666    1.6006852 
  809000    2478.4289   -26.506204   -28.108014   -28.108014    1.6018104 
  810000    2748.7375   -26.641481   -28.417992   -28.417992     1.776511 
  811000    2657.1878   -26.462191   -28.179534   -28.179534    1.7173424 
  812000    2436.2652   -26.056837   -27.631397   -27.631397      1.57456 
  813000    2544.8404   -26.609506   -28.254238   -28.254238    1.6447322 
  814000    2479.9109   -26.388066   -27.990834   -27.990834    1.6027682 
  815000    2332.0409   -26.916464   -28.423664   -28.423664    1.5071997 
  816000     2584.713     -26.1574   -27.827902   -27.827902    1.6705019 
  817000     2407.482    -26.07234   -27.628298   -27.628298    1.5559573 
  818000    2541.7449   -26.724902   -28.367634   -28.367634    1.6427316 
  819000    2450.5984   -26.443729   -28.027553   -28.027553    1.5838235 
  820000    2433.7366   -26.912659   -28.485585   -28.485585    1.5729257 
  821000    2418.4645   -26.213057   -27.776112   -27.776112    1.5630554 
  822000    2226.0856   -27.072043   -28.510763   -28.510763    1.4387207 
  823000    2495.5191   -26.578501   -28.191357   -28.191357    1.6128558 
  824000    2538.9743   -26.279727   -27.920668   -27.920668     1.640941 
  825000    2445.0796   -26.835137   -28.415394   -28.415394    1.5802567 
  826000    2627.9668   -25.987808   -27.686265   -27.686265    1.6984569 
  827000    2529.2644   -26.927024    -28.56169    -28.56169    1.6346654 
  828000    2363.6188   -26.196089   -27.723697   -27.723697    1.5276086 
  829000    2502.1576    -26.81042   -28.427566   -28.427566    1.6171462 
  830000    2535.6671   -26.434406    -28.07321    -28.07321    1.6388035 
  831000    2605.0389   -26.624209   -28.307847   -28.307847    1.6836385 
  832000    2534.9009   -26.584488   -28.222796   -28.222796    1.6383083 
  833000    2370.0531   -26.330918   -27.862685   -27.862685    1.5317671 
  834000    2582.9167   -27.151436   -28.820777   -28.820777     1.669341 
  835000    2571.2175   -26.494179   -28.155959   -28.155959    1.6617797 
  836000    2481.3274   -26.772406   -28.376089   -28.376089    1.6036837 
  837000    2557.3133   -26.332649   -27.985442   -27.985442    1.6527935 
  838000    2589.5689   -26.547636   -28.221276   -28.221276    1.6736402 
  839000    2619.3888   -27.011977    -28.70489    -28.70489    1.6929129 
  840000    2440.3283   -26.140359   -27.717545   -27.717545     1.577186 
  841000    2486.6425      -26.971   -28.578118   -28.578118    1.6071188 
  842000    2566.5099   -26.170141   -27.828878   -27.828878    1.6587372 
  843000    2538.9693   -26.681338   -28.322275   -28.322275    1.6409377 
  844000    2634.7606   -26.698031   -28.400879   -28.400879    1.7028477 
  845000    2265.6843   -24.923541   -26.387855   -26.387855    1.4643134 
  846000    2572.9254   -27.470789   -29.133672   -29.133672    1.6628835 
  847000    2482.4563   -26.254975   -27.859389   -27.859389    1.6044133 
  848000    2600.2279   -26.577582   -28.258111   -28.258111    1.6805292 
  849000    2669.5063   -26.754866   -28.480169   -28.480169    1.7253038 
  850000    2510.9781   -26.261453     -27.8843     -27.8843     1.622847 
  851000    2345.3368   -26.108905   -27.624698   -27.624698    1.5157929 
  852000    2562.6354   -26.221954   -27.878187   -27.878187    1.6562331 
  853000    2504.5695   -26.234785    -27.85349    -27.85349    1.6187051 
  854000    2717.2225   -27.145776   -28.901919   -28.901919    1.7561429 
  855000    2637.8978   -26.171193   -27.876068   -27.876068    1.7048753 
  856000    2422.2074   -25.742666    -27.30814    -27.30814    1.5654744 
  857000    2579.6301   -26.394474   -28.061691   -28.061691    1.6672168 
  858000    2572.6666   -26.321924    -27.98464    -27.98464    1.6627163 
  859000    2605.6046   -27.232824   -28.916828   -28.916828    1.6840041 
  860000    2756.3093   -26.001653   -27.783058   -27.783058    1.7814047 
  861000    2385.7274   -26.566911   -28.108808   -28.108808    1.5418973 
  862000     2737.717   -26.082904   -27.852293   -27.852293    1.7693885 
  863000    2384.5649   -26.299099   -27.840245   -27.840245     1.541146 
  864000     2613.649   -26.112439   -27.801642   -27.801642    1.6892032 
  865000     2382.522   -25.666279   -27.206105   -27.206105    1.5398257 
  866000    2605.4429   -27.097844   -28.781744   -28.781744    1.6838996 
  867000    2764.4202    -25.43582   -27.222466   -27.222466    1.7866468 
  868000    2530.0742   -27.046099   -28.681287   -28.681287    1.6351888 
  869000     2613.646   -25.499555   -27.188757   -27.188757    1.6892013 
  870000    2671.9139   -25.995807   -27.722666   -27.722666    1.7268599 
  871000    2637.0846   -26.872948   -28.577298   -28.577298    1.7043497 
  872000    2466.9333     -25.6602   -27.254581   -27.254581    1.5943808 
  873000    2599.2893   -27.025605   -28.705528   -28.705528    1.6799225 
  874000    2762.9612   -26.043114   -27.828818   -27.828818    1.7857038 
  875000    2552.0074   -26.214434   -27.863798   -27.863798    1.6493642 
  876000     2575.323   -26.344564   -28.008998   -28.008998    1.6644331 
  877000    2708.8087   -26.089228   -27.839933   -27.839933     1.750705 
  878000    2733.8805   -26.768361    -28.53527    -28.53527     1.766909 
  879000    2630.4361   -26.435093   -28.135145   -28.135145    1.7000528 
  880000    2715.7789   -26.155498   -27.910708   -27.910708    1.7552099 
  881000    2764.8808   -26.400135    -28.18708    -28.18708    1.7869445 
  882000    2607.3014   -26.064655   -27.749756   -27.749756    1.6851008 
  883000     2700.245   -26.515392   -28.260562   -28.260562    1.7451703 
  884000    2582.6967    -27.00288   -28.672079   -28.672079    1.6691987 
  885000    2635.0554   -25.835486   -27.538524   -27.538524    1.7030382 
  886000    2655.3058   -26.442146   -28.158272   -28.158272    1.7161261 
  887000    2682.7739   -27.137329   -28.871207   -28.871207    1.7338787 
  888000    2905.6191   -25.045025   -26.922929   -26.922929    1.8779037 
  889000    2555.5354   -26.975962   -28.627606   -28.627606    1.6516444 
  890000    2728.4631   -25.819608   -27.583016   -27.583016    1.7634077 
  891000    2512.3548   -26.160839   -27.784576   -27.784576    1.6237368 
  892000    2741.8618   -26.719303    -28.49137    -28.49137    1.7720673 
  893000    2696.5021   -25.923873   -27.666624   -27.666624    1.7427513 
  894000    2719.0513   -26.745425   -28.502749   -28.502749    1.7573248 
  895000    2652.1207   -26.622095   -28.336162   -28.336162    1.7140675 
  896000    2640.0741   -25.537154   -27.243436   -27.243436    1.7062818 
  897000     2595.702    -26.72385   -28.401454   -28.401454    1.6776041 
  898000    2523.7757   -26.643602    -28.27472    -28.27472    1.6311181 
  899000    2744.8125   -25.781525   -27.555499   -27.555499    1.7739743 
  900000    2555.6486   -26.184437   -27.836155   -27.836155    1.6517175 
  901000    2692.6018   -26.230719    -27.97095    -27.97095    1.7402305 
  902000    2749.4203   -25.964315   -27.741267   -27.741267    1.7769524 
  903000    2786.3197   -26.757724   -28.558524   -28.558524    1.8008004 
  904000    2791.9192   -25.730346   -27.534765   -27.534765    1.8044194 
  905000    2651.8768   -26.685784   -28.399694   -28.399694    1.7139099 
  906000    2766.7641   -25.946567   -27.734728   -27.734728    1.7881617 
  907000    2921.8403   -25.882126   -27.770514   -27.770514    1.8883875 
  908000    2650.5398   -26.752633   -28.465679   -28.465679    1.7130458 
  909000    2646.6052   -25.242164   -26.952667   -26.952667    1.7105028 
  910000    2731.3367    -26.72312   -28.488385   -28.488385    1.7652649 
  911000    2873.8379   -26.059253   -27.916616   -27.916616    1.8573635 
  912000    2745.4226    -26.28648   -28.060849   -28.060849    1.7743686 
  913000    2841.4787   -26.307662   -28.144112   -28.144112    1.8364498 
  914000    2696.3818   -24.433686   -26.176359   -26.176359    1.7426735 
  915000    2712.8672    -27.30604   -29.059368   -29.059368     1.753328 
  916000    2754.5375   -25.037626   -26.817885   -26.817885    1.7802596 
  917000    2711.6273   -26.714038   -28.466564   -28.466564    1.7525267 
  918000    2582.2453   -26.133802   -27.802709   -27.802709     1.668907 
  919000    2569.3125   -26.013272    -27.67382    -27.67382    1.6605485 
  920000     2871.102   -26.231211   -28.086806   -28.086806    1.8555953 
  921000    2823.7297   -24.915566   -26.740545   -26.740545    1.8249785 
  922000    2801.2286   -26.422254   -28.232691   -28.232691    1.8104361 
  923000    2776.0294   -26.724821   -28.518971   -28.518971    1.7941498 
  924000    2637.7659   -25.165935   -26.870725   -26.870725      1.70479 
  925000    2785.7206   -26.490265   -28.290678   -28.290678    1.8004132 
  926000    2881.8138   -25.696438   -27.558956   -27.558956    1.8625183 
  927000     2771.973   -25.935122    -27.72665    -27.72665    1.7915282 
  928000    2804.2477   -27.074865   -28.887253   -28.887253    1.8123873 
  929000    2787.1518   -23.995531   -25.796869   -25.796869    1.8013382 
  930000    2615.6466   -26.553265   -28.243759   -28.243759    1.6904943 
  931000    2874.6964   -25.497188   -27.355106   -27.355106    1.8579183 
  932000    2844.6637   -26.368332    -28.20684    -28.20684    1.8385082 
  933000    2684.2789   -26.038442   -27.773294   -27.773294    1.7348514 
  934000    2618.5417   -25.902112   -27.594478   -27.594478    1.6923654 
  935000    2799.3342   -26.645973   -28.455185   -28.455185    1.8092117 
  936000    2807.6115    -26.23055   -28.045111   -28.045111    1.8145614 
  937000    2978.5222   -26.260137   -28.185158   -28.185158     1.925021 
  938000    2772.1861   -26.973556   -28.765222   -28.765222    1.7916659 
  939000    2776.1092   -26.049511   -27.843712   -27.843712    1.7942014 
  940000    2771.6272   -25.800069   -27.591373   -27.591373    1.7913047 
  941000     2789.654   -26.669448   -28.472404   -28.472404    1.8029554 
  942000     2778.719   -26.609623   -28.405511   -28.405511    1.7958881 
  943000    2723.6884   -26.600789   -28.361111   -28.361111    1.7603218 
  944000    2989.7543   -25.893249   -27.825529   -27.825529    1.9322804 
  945000    2665.1862   -25.982765   -27.705277   -27.705277    1.7225118 
  946000    2886.9543   -26.657241   -28.523082   -28.523082    1.8658406 
  947000    2929.7677   -26.295369    -28.18888    -28.18888     1.893511 
  948000    2870.1083   -25.805222   -27.660176   -27.660176    1.8549531 
  949000    2923.5372   -26.811949   -28.701433   -28.701433    1.8894842 
  950000      2662.86   -24.447819   -26.168827   -26.168827    1.7210083 
  951000    2895.8801   -27.034564   -28.906174   -28.906174    1.8716094 
  952000    2857.3657   -25.222779   -27.069497   -27.069497    1.8467175 
  953000    2810.0346   -25.556105   -27.372232   -27.372232    1.8161274 
  954000    2797.3688   -26.285467   -28.093408   -28.093408    1.8079415 
  955000    2633.1126   -24.199338   -25.901121   -25.901121    1.7017826 
  956000    2908.4942    -26.12181   -28.001572   -28.001572    1.8797619 
  957000    2917.7657   -25.353954   -27.239708   -27.239708    1.8857541 
  958000    2881.7853   -25.808461   -27.670961   -27.670961    1.8624999 
  959000    2735.8056   -25.487161   -27.255314   -27.255314    1.7681531 
  960000     2859.341    -25.82848   -27.676474   -27.676474    1.8479941 
  961000    2581.8308   -24.893515   -26.562155   -26.562155    1.6686391 
  962000    2981.1307   -26.764371   -28.691078   -28.691078    1.9267069 
  963000    2795.1333   -25.774962   -27.581458   -27.581458    1.8064967 
  964000    2826.1266   -26.511099   -28.337627   -28.337627    1.8265277 
  965000    2809.0749   -26.691497   -28.507004   -28.507004    1.8155072 
  966000    2624.1918   -23.728415   -25.424432   -25.424432    1.6960171 
  967000     2641.035   -25.998741   -27.705644   -27.705644    1.7069028 
  968000    2920.2075   -26.411689   -28.299021   -28.299021    1.8873322 
  969000      2771.94   -24.902851   -26.694358   -26.694358    1.7915068 
  970000    2942.0848   -26.691864   -28.593336   -28.593336    1.9014715 
  971000    3390.7734   -24.138218   -26.329677   -26.329677    2.1914593 
  972000    2890.9053   -25.827238   -27.695632   -27.695632    1.8683942 
  973000    2971.9618   -26.769207   -28.689988   -28.689988    1.9207811 
  974000    2591.7406   -24.418985   -26.094029   -26.094029    1.6750439 
  975000    2963.7314   -26.358067   -28.273528   -28.273528    1.9154617 
  976000    3037.5173   -25.586655   -27.549805   -27.549805    1.9631496 
  977000     2800.095   -25.128948   -26.938652   -26.938652    1.8097035 
  978000    2817.2443   -26.336717   -28.157504   -28.157504    1.8207871 
  979000    3182.9479   -24.523821   -26.580963   -26.580963    2.0571415 
  980000    2749.4668   -26.089309   -27.866291   -27.866291    1.7769824 
  981000    3068.9422   -25.407851    -27.39131    -27.39131    1.9834596 
  982000    3150.0295   -25.733725   -27.769591   -27.769591    2.0358663 
  983000    2949.1004   -26.162267   -28.068273   -28.068273    1.9060058 
  984000    3015.0095   -26.120578   -28.069181   -28.069181    1.9486028 
  985000    2811.6589   -25.582952   -27.400129   -27.400129    1.8171772 
  986000    2955.2967   -26.454421   -28.364431   -28.364431    1.9100104 
  987000    2915.7108   -25.712203   -27.596629   -27.596629     1.884426 
  988000    3008.7326   -25.841719   -27.786265   -27.786265    1.9445461 
  989000    3020.7519   -26.368537   -28.320851   -28.320851    1.9523141 
  990000    2903.3597   -26.109601   -27.986045   -27.986045    1.8764435 
  991000    2848.5107   -25.626402   -27.467397   -27.467397    1.8409946 
  992000    2868.7666   -26.116653   -27.970739   -27.970739    1.8540859 
  993000    3029.1251   -26.164045   -28.121771   -28.121771    1.9577257 
  994000    2958.0575   -26.098442   -28.010237   -28.010237    1.9117947 
  995000    3007.0388    -26.02071   -27.964161   -27.964161    1.9434514 
  996000    2784.8592   -26.166601   -27.966458   -27.966458    1.7998565 
  997000    2989.9836   -26.256864   -28.189292   -28.189292    1.9324286 
  998000    2921.7416   -25.898514   -27.786838   -27.786838    1.8883237 
  999000    2984.8769    -25.42338   -27.352508   -27.352508    1.9291281 
 1000000    3014.0136   -25.430922   -27.378881   -27.378881    1.9479592
 1000078    3014.0136   -27.639709   -29.587669   -29.587669    1.9479592 
 1001000     3366.618   -22.754454   -24.930302   -24.930302    2.1758477 
 1002000    2913.0468   -25.638212   -27.520916   -27.520916    1.8827043 
 1003000    3293.4903    -25.74432   -27.872905   -27.872905    2.1285852 
 1004000    3173.0614   -25.526335   -27.577087   -27.577087    2.0507519 
 1005000    3069.0348   -26.654014   -28.637534   -28.637534    1.9835194 
 1006000    2999.4792    -26.52743   -28.465995   -28.465995    1.9385656 
 1007000    3026.8966   -25.947965   -27.904251   -27.904251    1.9562854 
 1008000     3009.435   -25.057704   -27.002704   -27.002704        1.945 
 1009000    3041.1983   -26.116448   -28.081977   -28.081977    1.9655286 
 1010000    3000.2292   -23.626803   -25.565853   -25.565853    1.9390503 
 1011000    2979.3313   -25.998957   -27.924501   -27.924501     1.925544 
 1012000    3152.8447   -24.822647   -26.860333   -26.860333    2.0376858 
 1013000    2589.1552   -24.530219   -26.203591   -26.203591    1.6733729 
 1014000    3047.4554   -25.998415   -27.967988   -27.967988    1.9695727 
 1015000    2950.7279   -24.126828   -26.033886   -26.033886    1.9070576 
 1016000    2939.8014   -25.293483   -27.193479   -27.193479    1.8999957 
 1017000    3092.6796   -26.302412   -28.301213   -28.301213    1.9988011 
 1018000    2847.2186    -25.68133    -27.52149    -27.52149    1.8401595 
 1019000    2927.9993   -24.725336   -26.617704   -26.617704    1.8923681 
 1020000    3139.5687   -24.689236   -26.718342   -26.718342    2.0291055 
 1021000    2929.4937   -26.073085   -27.966419   -27.966419    1.8933339 
 1022000    2835.6638   -25.721366   -27.554058   -27.554058    1.8326915 
 1023000    3071.4668   -25.700447   -27.685538   -27.685538    1.9850912 
 1024000     2959.278   -25.851886   -27.764469   -27.764469    1.9125835 
 1025000    2995.3591   -25.356589   -27.292491   -27.292491    1.9359027 
 1026000    2942.2195   -25.907699   -27.809258   -27.809258    1.9015586 
 1027000    2847.2737   -26.033935    -27.87413    -27.87413     1.840195 
 1028000    2942.6121   -25.461582   -27.363394   -27.363394    1.9018123 
 1029000    3009.9551   -25.890361   -27.835698   -27.835698    1.9453362 
 1030000    3196.0091   -25.175567    -27.24115    -27.24115     2.065583 
 1031000    2653.6144   -25.586348   -27.301381   -27.301381    1.7150329 
 1032000    2997.7639   -26.119608   -28.057065   -28.057065     1.937457 
 1033000    2844.3531   -25.785255   -27.623562   -27.623562    1.8383075 
 1034000    2814.7086   -26.544643   -28.363791   -28.363791    1.8191482 
 1035000     2839.749   -24.647942   -26.483274   -26.483274    1.8353318 
 1036000    2955.8048   -25.915094   -27.825433   -27.825433    1.9103388 
 1037000    2959.5391   -25.639036   -27.551788   -27.551788    1.9127522 
 1038000    2884.4791   -24.997768   -26.862009   -26.862009    1.8642409 
 1039000     3090.442   -26.587559   -28.584914   -28.584914    1.9973549 
 1040000    3036.5597   -25.248534   -27.211065   -27.211065    1.9625307 
 1041000    2815.9509   -25.188162   -27.008113   -27.008113    1.8199511 
 1042000    3012.4486   -26.900355   -28.847303   -28.847303    1.9469477 
 1043000    3335.0506   -24.628926   -26.784371   -26.784371    2.1554456 
 1044000    2980.3294   -26.504184   -28.430373   -28.430373    1.9261891 
 1045000    3085.2231   -25.753261   -27.747243   -27.747243    1.9939819 
 1046000    3025.4503   -26.081517   -28.036868   -28.036868    1.9553507 
 1047000    2931.2078   -26.795745   -28.690187   -28.690187    1.8944417 
 1048000    2888.3011   -25.199875   -27.066586   -27.066586    1.8667111 
 1049000    3116.3785   -26.520122   -28.534239   -28.534239    2.0141177 
 1050000    3172.2725   -25.817547   -27.867789   -27.867789     2.050242 
 1051000     2951.744   -24.986943   -26.894657   -26.894657    1.9077143 
 1052000    3031.7869   -26.966628   -28.926074   -28.926074    1.9594461 
 1053000    3135.7249   -25.252891   -27.279512   -27.279512    2.0266213 
 1054000    3040.4587   -26.295297   -28.260348   -28.260348    1.9650507 
 1055000    2878.6113   -25.799835   -27.660283   -27.660283    1.8604485 
 1056000    3019.9676   -25.978286   -27.930094   -27.930094    1.9518072 
 1057000    2985.3693   -25.989482   -27.918929   -27.918929    1.9294463 
 1058000    3045.3099   -25.347095    -27.31528    -27.31528     1.968186 
 1059000    2993.8524   -26.240385   -28.175314   -28.175314     1.934929 
 1060000    3131.0697     -24.8934   -26.917013   -26.917013    2.0236126 
 1061000    2932.9152   -25.710423   -27.605968   -27.605968    1.8955452 
 1062000    2891.3663    -26.45449   -28.323182   -28.323182    1.8686921 
 1063000    2975.4882    -25.73052    -27.65358    -27.65358    1.9230602 
 1064000    3088.9848   -25.701989   -27.698402   -27.698402    1.9964131 
 1065000    3215.4923   -26.519317   -28.597492   -28.597492     2.078175 
 1066000    2887.6064   -25.767809   -27.634071   -27.634071    1.8662621 
 1067000    2938.6693   -26.053255   -27.952519   -27.952519    1.8992641 
 1068000    3074.1271   -26.216483   -28.203293   -28.203293    1.9868106 
 1069000    2841.5125   -25.740661   -27.577133   -27.577133    1.8364716 
 1070000    3020.9288   -26.013118   -27.965546   -27.965546    1.9524284 
 1071000    3173.5219   -25.159652   -27.210702   -27.210702    2.0510495 
 1072000    2919.7725   -25.290351   -27.177402   -27.177402    1.8870511 
 1073000    2962.0816   -26.402211   -28.316607   -28.316607    1.9143955 
 1074000     3152.677   -24.553921   -26.591499   -26.591499    2.0375774 
 1075000    2961.6785   -26.911612   -28.825747   -28.825747     1.914135 
 1076000    3089.7746   -26.065941   -28.062864   -28.062864    1.9969235 
 1077000    2980.9963   -25.964228   -27.890849   -27.890849    1.9266201 
 1078000    3096.9104   -26.220284    -28.22182    -28.22182    2.0015354 
 1079000    3039.3252   -25.258369   -27.222687   -27.222687    1.9643181 
 1080000     3138.349   -26.218066   -28.246383   -28.246383    2.0283172 
 1081000    3045.4504   -25.790965   -27.759242   -27.759242    1.9682768 
 1082000     2992.156   -25.855012   -27.788845   -27.788845    1.9338326 
 1083000    2966.1691   -26.017128   -27.934165   -27.934165    1.9170372 
 1084000    2932.8245   -26.539423   -28.434909   -28.434909    1.8954866 
 1085000    3142.5171   -25.045682   -27.076693   -27.076693    2.0310111 
 1086000    2857.5028   -26.006063   -27.852869   -27.852869    1.8468061 
 1087000    2874.2254   -25.762543   -27.620157   -27.620157     1.857614 
 1088000     2806.593   -25.508664   -27.322567   -27.322567    1.8139031 
 1089000    3081.9699   -25.906868   -27.898747   -27.898747    1.9918794 
 1090000    3206.0879   -24.918684   -26.990781   -26.990781     2.072097 
 1091000    3183.9535   -26.512846   -28.570638   -28.570638    2.0577914 
 1092000    2971.6116   -26.044491   -27.965046   -27.965046    1.9205547 
 1093000    2965.6307   -25.244629   -27.161318   -27.161318    1.9166893 
 1094000    2963.4724   -26.342112   -28.257406   -28.257406    1.9152944 
 1095000    2975.5222    -25.55885   -27.481933   -27.481933    1.9230821 
 1096000    3042.8824   -25.376358   -27.342975   -27.342975    1.9666171 
 1097000    2798.7925   -26.046432   -27.855293   -27.855293    1.8088616 
 1098000    2940.9571   -25.935545   -27.836288   -27.836288    1.9007427 
 1099000    2957.2903   -26.337955   -28.249254   -28.249254    1.9112988 
 1100000    2994.1617   -26.025362   -27.960491   -27.960491    1.9351289 
 1100078    2903.2815   -25.822409   -27.698802   -27.698802    1.8763929
 1100078    2903.2815   -25.822409   -27.698802   -27.698802    1.8763929 
 1101000    2868.1707    -26.08889   -27.942591   -27.942591    1.8537008 
 1102000    3005.5828   -26.352169   -28.294679   -28.294679    1.9425103 
 1103000    2897.0456   -26.267131   -28.139493   -28.139493    1.8723627 
 1104000    3102.4203   -26.207544    -28.21264    -28.21264    2.0050965 
 1105000    2925.6973   -26.465058   -28.355939   -28.355939    1.8908803 
 1106000    2981.2208   -25.782588   -27.709353   -27.709353    1.9267652 
 1107000    3012.1157   -25.341564   -27.288296   -27.288296    1.9467326 
 1108000    2954.8531   -26.691442   -28.601166   -28.601166    1.9097237 
 1109000    3051.5087    -25.35555   -27.327742   -27.327742    1.9721923 
 1110000    2882.9114    -25.51763   -27.380857   -27.380857    1.8632277 
 1111000    2992.4235    -26.25401   -28.188016   -28.188016    1.9340055 
 1112000    2907.9728   -25.619957   -27.499382   -27.499382    1.8794249 
 1113000     2986.719   -26.742501   -28.672819   -28.672819    1.9303187 
 1114000    3087.7069   -25.956061   -27.951648   -27.951648    1.9955872 
 1115000    2827.6673   -25.646295   -27.473818   -27.473818    1.8275234 
 1116000    3053.5468   -26.058721   -28.032231   -28.032231    1.9735095 
 1117000    2874.0615    -26.06044   -27.917948   -27.917948     1.857508 
 1118000    2795.9889   -26.379049   -28.186098   -28.186098    1.8070497 
 1119000    2874.2988   -25.600595   -27.458257   -27.458257    1.8576614 
 1120000    2877.3231   -25.852418   -27.712034   -27.712034     1.859616 
 1121000    2796.5519   -26.553931   -28.361345   -28.361345    1.8074135 
 1122000    2771.8368   -24.942062   -26.733502   -26.733502    1.7914401 
 1123000    2726.8413   -26.322744   -28.085103   -28.085103    1.7623595 
 1124000    2938.1823   -26.395776   -28.294725   -28.294725    1.8989493 
 1125000    2857.8869   -25.072087   -26.919141   -26.919141    1.8470544 
 1126000    2833.3771   -26.507833   -28.339047   -28.339047    1.8312137 
 1127000    3057.4554   -25.383262   -27.359298   -27.359298    1.9760356 
 1128000    2882.4328   -26.451449   -28.314367   -28.314367    1.8629184 
 1129000    2902.4487   -25.995895   -27.871749   -27.871749    1.8758547 
 1130000    2787.9949   -25.528457    -27.33034    -27.33034    1.8018831 
 1131000    2845.1561    -25.84857   -27.687396   -27.687396    1.8388265 
 1132000    2895.5651   -26.361739   -28.233145   -28.233145    1.8714059 
 1133000    2828.5561   -24.406831   -26.234929   -26.234929    1.8280979 
 1134000    3017.2429   -26.655147   -28.605193   -28.605193    1.9500462 
 1135000    2758.3369   -26.003574   -27.786289   -27.786289    1.7827151 
 1136000    2976.0243   -25.938495   -27.861901   -27.861901    1.9234067 
 1137000    2700.3188   -26.001508   -27.746726   -27.746726     1.745218 
 1138000     3101.617   -25.473272   -27.477849   -27.477849    2.0045773 
 1139000    3090.7485   -25.504764   -27.502317   -27.502317     1.997553 
 1140000    3049.7312   -26.055863   -28.026906   -28.026906    1.9710435 
 1141000     2660.371   -23.975137   -25.694536   -25.694536    1.7193997 
 1142000    2814.2524   -26.564595   -28.383448   -28.383448    1.8188533 
 1143000     3074.385   -26.015645   -28.002623   -28.002623    1.9869773 
 1144000    2836.6046   -25.898825   -27.732124   -27.732124    1.8332996 
 1145000    2787.1853   -26.805781   -28.607141   -28.607141    1.8013599 
 1146000    2902.8049   -25.913268   -27.789353   -27.789353    1.8760849 
 1147000    2849.2964   -25.107919   -26.949422   -26.949422    1.8415023 
 1148000    2667.1964   -26.716897   -28.440708   -28.440708    1.7238109 
 1149000     2667.446   -25.787751   -27.511723   -27.511723    1.7239723 
 1150000    2666.9446   -26.045184   -27.768832   -27.768832    1.7236482 
 1151000    2975.2567   -26.561567   -28.484478   -28.484478    1.9229106 
 1152000     3055.459   -25.580587   -27.555333   -27.555333    1.9747454 
 1153000    3065.7939   -26.321736    -28.30316    -28.30316    1.9814248 
 1154000    2988.0961   -26.588378   -28.519587   -28.519587    1.9312087 
 1155000    2867.9785   -26.079266   -27.932843   -27.932843    1.8535766 
 1156000    2800.5871   -25.447254   -27.257275   -27.257275    1.8100215 
 1157000    2827.2982   -25.929643   -27.756928   -27.756928    1.8272849 
 1158000    3028.2785   -26.158581   -28.115759   -28.115759    1.9571786 
 1159000    2884.2759   -26.618322   -28.482431   -28.482431    1.8641096 
 1160000    2631.6845   -25.785472   -27.486331   -27.486331    1.7008596 
 1161000    2843.0957   -26.264662   -28.102157   -28.102157    1.8374948 
 1162000    2833.5332   -25.316564   -27.147879   -27.147879    1.8313146 
 1163000    2907.4334   -25.550567   -27.429644   -27.429644    1.8790763 
 1164000     2874.832   -26.404236   -28.262242   -28.262242     1.858006 
 1165000    2634.5713   -25.118312   -26.821037   -26.821037    1.7027253 
 1166000    2807.8004   -26.671948   -28.486632   -28.486632    1.8146834 
 1167000    2710.9351   -26.218776   -27.970855   -27.970855    1.7520793 
 1168000    2803.6994    -25.60382   -27.415853   -27.415853     1.812033 
 1169000    2783.4088   -25.779876   -27.578795   -27.578795    1.7989192 
 1170000    2951.6146   -24.371911   -26.279542   -26.279542    1.9076306 
 1171000    2785.8599     -25.8688   -27.669303   -27.669303    1.8005033 
 1172000    2819.8158    -26.28458   -28.107029   -28.107029     1.822449 
 1173000     2916.474   -26.137374   -28.022293   -28.022293    1.8849193 
 1174000    2736.0186    -26.28592   -28.054211   -28.054211    1.7682908 
 1175000    2776.0206   -26.402444   -28.196588   -28.196588    1.7941441 
 1176000     2851.264    -26.79994   -28.642714   -28.642714     1.842774 
 1177000    2506.5673   -24.853238   -26.473234   -26.473234    1.6199962 
 1178000    2647.0174   -26.076296   -27.787065   -27.787065    1.7107692 
 1179000    2640.2785   -26.692774   -28.399188   -28.399188    1.7064139 
 1180000    2838.6762   -25.871216   -27.705854   -27.705854    1.8346385 
 1181000    2632.1457   -26.669608   -28.370766   -28.370766    1.7011577 
 1182000    2596.8124   -25.519367   -27.197689   -27.197689    1.6783217 
 1183000    2477.3206   -25.974792   -27.575886   -27.575886    1.6010941 
 1184000    2651.3557    -26.86038   -28.573953   -28.573953    1.7135731 
 1185000    2646.1022   -26.015708   -27.725886   -27.725886    1.7101778 
 1186000    2720.0088    -26.37599   -28.133933   -28.133933    1.7579437 
 1187000    2715.1145   -26.111699    -27.86648    -27.86648    1.7547805 
 1188000    2665.9367   -25.653829   -27.376826   -27.376826    1.7229968 
 1189000    3000.8474   -26.559923   -28.499373   -28.499373    1.9394499 
 1190000    2849.0198   -26.366168   -28.207492   -28.207492    1.8413235 
 1191000    2609.5545   -26.427173    -28.11373    -28.11373     1.686557 
 1192000    2655.7819   -26.743083   -28.459517   -28.459517    1.7164338 
 1193000    2654.4279   -26.284815   -28.000373   -28.000373    1.7155587 
 1194000    2801.1758   -26.329643   -28.140045   -28.140045     1.810402 
 1195000     2645.259   -26.814337    -28.52397    -28.52397    1.7096328 
 1196000    2713.0375   -26.066842    -27.82028    -27.82028    1.7534381 
